Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
The Tuscany Powered by LuxUrban,2023/3/1,2023/3/6,2023/3/8,0,2,Deluxe Studio,1 king bed,0,45 reviews,Good,7.9,Free cancellation,0,2.1 km from center,"Murray Hill, New York",4,$53 taxes and charges,No Discount,US$313
The Herald 8 by LuxUrban,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,0,"2,135 reviews",Good,7.7,Free cancellation,0,2 km from center,"Manhattan, New York",,$55 taxes and charges,No Discount,US$331
Hyatt Place New York City/Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,Breakfast included,"14,983 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.7 km from center,"Hell's Kitchen, New York",4,$66 taxes and charges,No Discount,US$398
Pod Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,Standard Bunk Bed Room,2 twin beds,0,"12,746 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.4 km from center,"Hell's Kitchen, New York",4,$94 taxes and charges,No Discount,US$278
The Cloud One New York-Downtown,2023/3/1,2023/3/6,2023/3/8,0,2,Standard King Room,1 king bed,0,508 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,7 km from center,"Wall Street - Financial District, New York",4,$60 taxes and charges,No Discount,US$358
Riu Plaza Manhattan Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,Deluxe Family King,"2 beds (1 king, 1 sofa bed)",0,"6,372 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$150 taxes and charges,US$717,US$516
M Social Hotel Times Square New York,2023/3/1,2023/3/6,2023/3/8,0,2,Social City View King,1 king bed,0,"5,510 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,0.6 km from center,"Manhattan, New York",4,$150 taxes and charges,US$458,US$426
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/3/1,2023/3/6,2023/3/8,0,2,King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Breakfast included,"2,253 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$69 taxes and charges,No Discount,US$417
YOTEL New York Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,Premium Queen,1 queen bed,0,"3,800 reviews",Good,7.1,FREE cancellation • No prepayment needed,0,1.5 km from center,"Hell's Kitchen, New York",4,$140 taxes and charges,US$350,US$315
"The New Yorker, A Wyndham Hotel",2023/3/1,2023/3/6,2023/3/8,0,2,Standard Queen Room,1 queen bed,0,"8,912 reviews",Good,7.7,FREE cancellation • No prepayment needed,0,2 km from center,"Hell's Kitchen, New York",4,$117 taxes and charges,No Discount,US$294
The Belvedere Hotel,2023/3/1,2023/3/6,2023/3/8,0,2,Standard King Room,1 king bed,0,"3,633 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,0.9 km from center,"Hell's Kitchen, New York",4,$105 taxes and charges,No Discount,US$328
West Side YMCA,2023/3/1,2023/3/6,2023/3/8,0,2,Bunk Bed Room with Shared Bathroom,1 bunk bed,0,"7,454 reviews",Review score,6.6,0,0,350 m from center,"Upper West Side, New York",3,$20 taxes and charges,US$218,US$185
"Holiday Inn Express New York City Chelsea, an IHG Hotel",2023/3/1,2023/3/6,2023/3/8,0,2,Room Selected at Check-In,1 full bed,Breakfast included,"3,022 reviews",Good,7.9,0,0,2.4 km from center,"Chelsea, New York",3,$90 taxes and charges,No Discount,US$331
Hyatt Place NYC Chelsea,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,Breakfast included,"6,328 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$71 taxes and charges,No Discount,US$434
Riu Plaza New York Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,Deluxe King Room,1 king bed,Breakfast included,"6,341 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,1 km from center,"Hell's Kitchen, New York",4,$148 taxes and charges,US$703,US$506
Hotel Belleclaire Central Park,2023/3/1,2023/3/6,2023/3/8,0,2,Standard 1 Full,1 twin bed,Breakfast included,"2,303 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Upper West Side, New York",4,$106 taxes and charges,US$404,US$343
Hotel Edison Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,Signature 1 Queen Bed,1 queen bed,Breakfast included,"11,163 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$144 taxes and charges,No Discount,US$384
TBA Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,Deluxe King Studio,"Entire studio • 1 bathroom • 325m²
1 king bed",0,"8,070 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",3,$55 taxes and charges,No Discount,US$328
citizenM New York Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,0,"2,786 reviews",Excellent,8.7,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$72 taxes and charges,No Discount,US$438
citizenM New York Bowery,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,0,"2,207 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,5.4 km from center,"Lower East Side, New York",4,$71 taxes and charges,No Discount,US$433
Empire Hotel,2023/3/1,2023/3/6,2023/3/8,0,2,Standard Queen Room,1 queen bed,0,"2,486 reviews",Review score,6.8,FREE cancellation • No prepayment needed,0,400 m from center,"Upper West Side, New York",4,$109 taxes and charges,No Discount,US$378
Wingate by Wyndham New York Midtown South/5th Ave,2023/3/1,2023/3/6,2023/3/8,0,2,King Room - Non-Smoking,1 king bed,Breakfast included,"1,506 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.9 km from center,"Manhattan, New York",3,$68 taxes and charges,No Discount,US$416
Element Times Square West,2023/3/1,2023/3/6,2023/3/8,0,2,"Guest Room, 1 King",1 king bed,Breakfast included,"5,501 reviews",Good,7.5,0,0,1.6 km from center,"Hell's Kitchen, New York",4,$67 taxes and charges,No Discount,US$407
La Quinta by Wyndham Time Square South,2023/3/1,2023/3/6,2023/3/8,0,2,King Room - Non-Smoking,1 king bed,Breakfast included,"2,059 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.7 km from center,"Hell's Kitchen, New York",3,$98 taxes and charges,No Discount,US$322
Moxy NYC Chelsea,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,0,"3,727 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$153 taxes and charges,No Discount,US$520
Hampton Inn Manhattan Times Square North,2023/3/1,2023/3/6,2023/3/8,0,2,Queen Room,1 queen bed,Breakfast included,"2,632 reviews",Good,7.8,0,0,0.6 km from center,"Hell's Kitchen, New York",3,$75 taxes and charges,No Discount,US$459
U Hotel Fifth Avenue I Empire State Building,2023/3/1,2023/3/6,2023/3/8,0,2,Double Room,1 full bed,0,"1,697 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.1 km from center,"Manhattan, New York",3,$103 taxes and charges,No Discount,US$341
TownePlace Suites by Marriott New York Manhattan/Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,King Studio - Hearing Accessible,"Entire studio • 1 bathroom • 25m²
1 king bed",0,"1,451 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",3,$71 taxes and charges,No Discount,US$408
Aliz Hotel Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,0,"3,584 reviews",Good,7.8,0,0,1.6 km from center,"Hell's Kitchen, New York",4,$132 taxes and charges,US$421,US$379
Executive Hotel Le Soleil New York,2023/3/1,2023/3/6,2023/3/8,0,2,Executive Queen Room,1 queen bed,0,"2,463 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",4,$96 taxes and charges,No Discount,US$368
"Club Quarters Hotel Times Square, New York",2023/3/1,2023/3/6,2023/3/8,0,2,Small Single Room,1 full bed,0,"2,512 reviews",Good,7.8,0,0,1.3 km from center,"Manhattan, New York",4,$61 taxes and charges,No Discount,US$364
"Hotel 50 Bowery, part of JdV by Hyatt",2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,0,824 reviews,Excellent,8.6,FREE cancellation • No prepayment needed,0,5.9 km from center,"Chinatown, New York",4,$126 taxes and charges,No Discount,US$418
The Manhattan Club,2023/3/1,2023/3/6,2023/3/8,0,,Metropolitan Suite,,0,"1,721 reviews",Very Good,8.0,0,0,350 m from center,"Manhattan, New York",4,$70 taxes and charges,No Discount,
Hilton Garden Inn New York/Midtown Park Avenue,2023/3/1,2023/3/6,2023/3/8,0,2,King Room - Hearing Accessible,1 king bed,0,832 reviews,Very Good,8.0,0,0,2.4 km from center,"Manhattan, New York",3,$74 taxes and charges,No Discount,US$451
Hilton Garden Inn New York Central Park South-Midtown West,2023/3/1,2023/3/6,2023/3/8,0,2,King Room with City View,1 king bed,0,"5,419 reviews",Good,7.1,0,0,450 m from center,"Manhattan, New York",4,$89 taxes and charges,No Discount,US$559
"Crowne Plaza Times Square Manhattan, an IHG Hotel",2023/3/1,2023/3/6,2023/3/8,0,2,Traditional King Room - Non-Smoking,1 king bed,0,"1,382 reviews",Good,7.7,0,0,0.9 km from center,"Manhattan, New York",4,$149 taxes and charges,No Discount,US$415
Park Central,2023/3/1,2023/3/6,2023/3/8,0,2,King Room - Disability Access,1 queen bed,0,"2,563 reviews",Good,7.6,0,0,400 m from center,"Manhattan, New York",4,$145 taxes and charges,No Discount,US$342
City Club Hotel,2023/3/1,2023/3/6,2023/3/8,0,2,Petite Room,1 full bed,0,"1,230 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",4,$103 taxes and charges,No Discount,US$340
Archer Hotel New York,2023/3/1,2023/3/6,2023/3/8,0,2,Room Type Selected by Hotel,1 full bed,0,717 reviews,Excellent,8.7,FREE cancellation • No prepayment needed,0,1.8 km from center,"Manhattan, New York",4,$98 taxes and charges,No Discount,US$618
Doubletree By Hilton New York Times Square West,2023/3/1,2023/3/6,2023/3/8,0,2,One King Bed Standard,1 king bed,0,"14,273 reviews",Good,7.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$57 taxes and charges,No Discount,US$337
Motto by Hilton New York City Chelsea,2023/3/1,2023/3/6,2023/3/8,0,2,King Room with Landmark City View,1 king bed,0,"1,158 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",5,$146 taxes and charges,No Discount,US$536
Hilton Garden Inn Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,Corner King Room,1 king bed,0,"2,189 reviews",Good,7.6,0,0,0.9 km from center,"Manhattan, New York",3,$75 taxes and charges,No Discount,US$458
Hilton New York Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,King Room with City View and Mobility Accessible Bathtub,1 king bed,0,76 reviews,Good,7.9,0,0,1.4 km from center,"Manhattan, New York",4,$145 taxes and charges,No Discount,US$512
CIVILIAN Hotel,2023/3/1,2023/3/6,2023/3/8,0,2,Double Room,1 queen bed,0,"1,154 reviews",Very Good,8.5,Free cancellation,0,0.9 km from center,"Hell's Kitchen, New York",4,$89 taxes and charges,No Discount,US$559
LUMA Hotel - Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,Urban Room With Two Queen Beds,2 queen beds,0,"2,099 reviews",Wonderful,9.0,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",4,$103 taxes and charges,No Discount,US$650
Warwick New York,2023/3/1,2023/3/6,2023/3/8,0,2,Premier Two Double Beds,2 full beds,0,"4,408 reviews",Good,7.8,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$154 taxes and charges,No Discount,US$545
SpringHill Suites by Marriott New York Manhattan/Times Square South,2023/3/1,2023/3/6,2023/3/8,0,2,1 Queen Bed,1 queen bed,Breakfast included,"4,087 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$73 taxes and charges,No Discount,US$449
Hilton Garden Inn Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,Corner King Room,1 king bed,0,"2,189 reviews",Good,7.6,0,0,0.9 km from center,"Manhattan, New York",3,$75 taxes and charges,No Discount,US$458
"The Jewel Hotel, New York",2023/3/1,2023/3/6,2023/3/8,0,2,Mobility Accessible Room,1 queen bed,0,"1,623 reviews",Excellent,8.6,0,0,1 km from center,"Manhattan, New York",4,$77 taxes and charges,No Discount,US$477
Dream Downtown,2023/3/1,2023/3/6,2023/3/8,0,2,Queen Room,1 queen bed,0,650 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,3.4 km from center,"Chelsea, New York",4,$165 taxes and charges,No Discount,US$296
Sixty LES,2023/3/1,2023/3/6,2023/3/8,0,2,Queen Studio,1 queen bed,0,"1,051 reviews",Good,7.2,FREE cancellation • No prepayment needed,0,5.2 km from center,"Lower East Side, New York",4,$147 taxes and charges,US$448,US$403
Pestana Park Avenue,2023/3/1,2023/3/6,2023/3/8,0,2,Superior Room,1 queen bed,0,850 reviews,Very Good,8.5,Free cancellation,0,1.9 km from center,"Murray Hill, New York",4,$127 taxes and charges,US$628,US$502
Citadines Connect Fifth Avenue New York,2023/3/1,2023/3/6,2023/3/8,0,2,Premier King Room,1 king bed,Breakfast included,"2,989 reviews",Good,7.7,0,0,1.4 km from center,"Manhattan, New York",3,$106 taxes and charges,No Discount,US$357
Hotel Beacon,2023/3/1,2023/3/6,2023/3/8,0,2,Double Studio with Two Double Beds,"Entire studio • 1 bathroom • 30m²
2 full beds",0,"1,385 reviews",Excellent,8.7,0,0,1.4 km from center,"Upper West Side, New York",4,$84 taxes and charges,US$618,US$494
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,Breakfast included,"2,269 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,7.2 km from center,"Wall Street - Financial District, New York",3,$72 taxes and charges,No Discount,US$438
Hampton Inn Times Square Central,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,Breakfast included,"2,267 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$66 taxes and charges,No Discount,US$398
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,0,"2,873 reviews",Very Good,8.5,FREE cancellation • No prepayment needed,0,7.7 km from center,"Wall Street - Financial District, New York",4,$66 taxes and charges,No Discount,US$402
Embassy Suites By Hilton New York Manhattan Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,1 King Bed Studio with Sofa,"Private suite
2 beds (1 king, 1 sofa bed)",Breakfast included,"4,107 reviews",Good,7.9,0,0,1.9 km from center,"Manhattan, New York",4,$152 taxes and charges,No Discount,US$517
Wyndham Garden Chinatown,2023/3/1,2023/3/6,2023/3/8,0,,Superior Queen Room Non-Smoking,1 queen bed,0,613 reviews,Good,7.6,0,0,5.8 km from center,"Lower East Side, New York",4,$47 taxes and charges,No Discount,
The Pearl Hotel,2023/3/1,2023/3/6,2023/3/8,0,2,Deluxe King Room,1 king bed,Breakfast included,951 reviews,Excellent,8.6,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$174 taxes and charges,No Discount,US$640
Nolitan Hotel SoHo - New York,2023/3/1,2023/3/6,2023/3/8,0,2,Superior Queen Room with Balcony,1 queen bed,0,"1,137 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,5.4 km from center,"SoHo, New York",4,$123 taxes and charges,No Discount,US$400
Hotel Lucerne,2023/3/1,2023/3/6,2023/3/8,0,2,Deluxe Double Room,2 full beds,0,"1,012 reviews",Very Good,8.5,Free cancellation,0,1.7 km from center,"Upper West Side, New York",4,$89 taxes and charges,No Discount,US$558
Homewood Suites Midtown Manhattan Times Square South,2023/3/1,2023/3/6,2023/3/8,0,2,Efficiency King Studio with Sofa Bed,"Entire studio • 1 bathroom • 28m²
2 beds (1 king, 1 sofa bed)",Breakfast included,"2,972 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",3,$107 taxes and charges,No Discount,US$681
Hilton Garden Inn New York - Times Square Central,2023/3/1,2023/3/6,2023/3/8,0,2,Queen Room with City View,1 queen bed,0,"1,522 reviews",Good,7.6,0,0,1.5 km from center,"Manhattan, New York",3,$130 taxes and charges,No Discount,US$448
Square Hotel at Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,Standard Queen Room,1 queen bed,0,"2,391 reviews",Good,7.0,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",3,$108 taxes and charges,No Discount,US$374
Hyatt House New York/Chelsea,2023/3/1,2023/3/6,2023/3/8,0,2,Den Guestroom with King Bed,1 king bed,Breakfast included,552 reviews,Very Good,8.1,Free cancellation,0,2.5 km from center,"Chelsea, New York",3,$94 taxes and charges,No Discount,US$562
The Time New York,2023/3/1,2023/3/6,2023/3/8,0,2,Superior Queen Room,1 queen bed,Breakfast included,"1,211 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$135 taxes and charges,No Discount,US$402
Graduate New York,2023/3/1,2023/3/6,2023/3/8,0,2,Graduate King,1 king bed,0,"2,100 reviews",Very Good,8.5,Free cancellation,0,2.6 km from center,New York,4,$152 taxes and charges,No Discount,US$378
"Hotel Shocard Broadway, Times Square",2023/3/1,2023/3/6,2023/3/8,0,2,Standard Double Room,1 full bed,0,"1,067 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$105 taxes and charges,No Discount,US$270
Hilton New York Times Square,2023/3/1,2023/3/6,2023/3/8,0,2,King Room,1 king bed,0,76 reviews,Good,7.9,0,0,1.4 km from center,"Manhattan, New York",4,$145 taxes and charges,No Discount,US$512
"Martinique New York on Broadway, Curio Collection by Hilton",2023/3/1,2023/3/6,2023/3/8,0,2,Deluxe Queen Room,1 queen bed,0,625 reviews,Very Good,8.1,0,0,2.3 km from center,"Manhattan, New York",4,$145 taxes and charges,No Discount,US$389
Hard Rock Hotel New York,2023/3/1,2023/3/6,2023/3/8,0,2,Superior King Room,1 king bed,0,"1,236 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",5,$227 taxes and charges,No Discount,US$868
Nolitan Hotel SoHo - New York,2023/3/1,2023/3/6,2023/3/8,0,2,Superior Queen Room with Balcony,1 queen bed,0,"1,137 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,5.4 km from center,"SoHo, New York",4,$123 taxes and charges,No Discount,US$400
Walker Hotel Tribeca,2023/3/1,2023/3/6,2023/3/8,0,2,Walker Cozy King,1 king bed,0,"1,262 reviews",Very Good,8.1,Free cancellation,0,5.8 km from center,"Chinatown, New York",4,$72 taxes and charges,No Discount,US$440
Pod 39,2023/3/1,2023/3/6,2023/3/8,0,2,Bunk Bed Room,1 bunk bed,0,"5,955 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,2.1 km from center,"Murray Hill, New York",3,$112 taxes and charges,No Discount,US$398
Courtyard by Marriott New York Manhattan/Central Park,2023/3/1,2023/3/6,2023/3/8,0,2,King Room - City View,1 king bed,0,"3,297 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,450 m from center,"Manhattan, New York",4,$144 taxes and charges,No Discount,US$928
"The Jewel Hotel, New York",2023/3/1,2023/3/6,2023/3/8,0,2,Mobility Accessible Room,1 queen bed,0,"1,623 reviews",Excellent,8.6,0,0,1 km from center,"Manhattan, New York",4,$77 taxes and charges,No Discount,US$477
