Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
CIVILIAN Hotel,2023/2/27,2023/2/28,2023/3/2,0,2,Double Room,1 queen bed,0,"1,145 reviews",Very Good,8.5,0,0,0.9 km from center,"Hell's Kitchen, New York",4,$53 taxes and charges,No Discount,US$312
Hyatt Place New York City/Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,Breakfast included,"14,979 reviews",Good,7.6,0,0,1.7 km from center,"Hell's Kitchen, New York",4,$53 taxes and charges,No Discount,US$310
Courtyard by Marriott New York Manhattan/Central Park,2023/2/27,2023/2/28,2023/3/2,0,2,Double Room with Two Double Beds,2 full beds,0,"3,277 reviews",Very Good,8.2,0,0,450 m from center,"Manhattan, New York",4,$89 taxes and charges,No Discount,US$558
U Hotel Fifth Avenue I Empire State Building,2023/2/27,2023/2/28,2023/3/2,0,2,Double Room,1 full bed,0,"1,692 reviews",Good,7.9,0,0,2.1 km from center,"Manhattan, New York",3,$81 taxes and charges,No Discount,US$190
M Social Hotel Times Square New York,2023/2/27,2023/2/28,2023/3/2,0,2,Social City View Doubles,2 full beds,0,"5,485 reviews",Very Good,8.4,0,0,0.6 km from center,"Manhattan, New York",4,$138 taxes and charges,US$368,US$342
Millennium Hotel Broadway Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,Queen Room with Bath Tub - Hearing/Mobility Accessible,1 queen bed,0,"5,864 reviews",Good,7.0,0,0,1.3 km from center,"Manhattan, New York",4,$111 taxes and charges,US$261,US$235
TBA Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,Deluxe King Studio,"Entire studio • 1 bathroom • 325m²
1 king bed",0,"8,012 reviews",Good,7.5,0,0,1.6 km from center,"Hell's Kitchen, New York",3,$41 taxes and charges,No Discount,US$231
West Side YMCA,2023/2/27,2023/2/28,2023/3/2,0,2,Bunk Bed Room with Shared Bathroom,1 bunk bed,0,"7,449 reviews",Review score,6.6,0,0,350 m from center,"Upper West Side, New York",3,$20 taxes and charges,US$229,US$195
Hyatt Place New York/Midtown-South,2023/2/27,2023/2/28,2023/3/2,0,2,King Room - High Floor,1 king bed,Breakfast included,"2,168 reviews",Very Good,8.1,0,0,2 km from center,"Manhattan, New York",4,$61 taxes and charges,No Discount,US$366
Hilton Garden Inn New York Central Park South-Midtown West,2023/2/27,2023/2/28,2023/3/2,0,2,Double Room with Two Double Beds,2 full beds,0,"5,414 reviews",Good,7.1,0,0,450 m from center,"Manhattan, New York",4,$57 taxes and charges,No Discount,US$340
citizenM New York Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,0,"2,793 reviews",Excellent,8.7,0,0,0.8 km from center,"Manhattan, New York",4,$59 taxes and charges,No Discount,US$353
Empire Hotel,2023/2/27,2023/2/28,2023/3/2,0,2,Standard Queen Room,1 queen bed,0,"2,488 reviews",Review score,6.8,0,0,400 m from center,"Upper West Side, New York",4,$92 taxes and charges,No Discount,US$268
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,Breakfast included,"2,269 reviews",Good,7.5,0,0,7.2 km from center,"Wall Street - Financial District, New York",3,$47 taxes and charges,No Discount,US$268
Hilton Garden Inn New York Central Park South-Midtown West,2023/2/27,2023/2/28,2023/3/2,0,2,Queen Room with Two Queen Beds,2 queen beds,0,"5,414 reviews",Good,7.1,0,0,450 m from center,"Manhattan, New York",4,$57 taxes and charges,No Discount,US$340
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,Breakfast included,"2,269 reviews",Good,7.5,0,0,7.2 km from center,"Wall Street - Financial District, New York",3,$47 taxes and charges,No Discount,US$268
Empire Hotel,2023/2/27,2023/2/28,2023/3/2,0,2,Standard Queen Room,1 queen bed,0,"2,488 reviews",Review score,6.8,0,0,400 m from center,"Upper West Side, New York",4,$92 taxes and charges,No Discount,US$268
MOXY NYC Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,Double Room,1 full bed,Breakfast included,"8,898 reviews",Very Good,8.0,0,0,1.9 km from center,"Manhattan, New York",4,$129 taxes and charges,No Discount,US$358
Hyatt Place New York/Midtown-South,2023/2/27,2023/2/28,2023/3/2,0,2,King Room - High Floor,1 king bed,Breakfast included,"2,168 reviews",Very Good,8.1,0,0,2 km from center,"Manhattan, New York",4,$61 taxes and charges,No Discount,US$366
"Hotel Shocard Broadway, Times Square",2023/2/27,2023/2/28,2023/3/2,0,2,Standard Double Room,1 full bed,0,"1,071 reviews",Good,7.7,0,0,1.5 km from center,"Manhattan, New York",3,$89 taxes and charges,No Discount,US$160
La Quinta by Wyndham Time Square South,2023/2/27,2023/2/28,2023/3/2,0,2,King Room - Non-Smoking,1 king bed,Breakfast included,"2,059 reviews",Very Good,8.1,0,0,1.7 km from center,"Hell's Kitchen, New York",3,$85 taxes and charges,No Discount,US$232
Nolitan Hotel SoHo - New York,2023/2/27,2023/2/28,2023/3/2,0,2,Superior Queen Room with Balcony,1 queen bed,0,"1,136 reviews",Good,7.9,0,0,5.4 km from center,"SoHo, New York",4,$112 taxes and charges,No Discount,US$320
citizenM New York Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,0,"2,793 reviews",Excellent,8.7,0,0,0.8 km from center,"Manhattan, New York",4,$59 taxes and charges,No Discount,US$353
Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,Breakfast included,"4,605 reviews",Good,7.6,0,0,1.6 km from center,"Hell's Kitchen, New York",4,$49 taxes and charges,No Discount,US$286
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",2023/2/27,2023/2/28,2023/3/2,0,2,Queen Room - Non-Smoking,1 queen bed,0,534 reviews,Excellent,8.7,0,0,1.5 km from center,"Midtown East, New York",3,$91 taxes and charges,No Discount,US$257
Dylan Hotel NYC,2023/2/27,2023/2/28,2023/3/2,0,2,Luxury Queen Room,1 queen bed,0,"2,358 reviews",Good,7.8,0,0,1.8 km from center,"Murray Hill, New York",4,$84 taxes and charges,US$338,US$287
Hilton New York Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,0,74 reviews,Good,7.8,0,0,1.4 km from center,"Manhattan, New York",4,$118 taxes and charges,No Discount,US$323
Residence Inn by Marriott New York Manhattan/Central Park,2023/2/27,2023/2/28,2023/3/2,0,2,Deluxe Studio with City View,"Entire studio • 1 bathroom • 20m²
2 beds (1 twin, 1 full)",Breakfast included,"1,292 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,450 m from center,"Manhattan, New York",4,$96 taxes and charges,No Discount,US$578
Ink 48 Hotel,2023/2/27,2023/2/28,2023/3/2,0,2,Deluxe Queen Room with Two Queen Beds,2 queen beds,0,"1,307 reviews",Good,7.9,0,0,1.2 km from center,"Hell's Kitchen, New York",4,$136 taxes and charges,US$425,US$255
SpringHill Suites by Marriott New York Manhattan Chelsea,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,"Private suite
1 king bed",Breakfast included,"3,666 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$55 taxes and charges,No Discount,US$328
City Club Hotel,2023/2/27,2023/2/28,2023/3/2,0,2,Petite Room,1 full bed,0,"1,231 reviews",Good,7.3,0,0,1.4 km from center,"Manhattan, New York",4,$83 taxes and charges,No Discount,US$205
"The Beekman Tower, Trademark Collection by Wyndham",2023/2/27,2023/2/28,2023/3/2,0,2,"1 Queen Bed, Studio Apartment, Non-Smoking","Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 32m²
1 queen bed",0,693 reviews,Very Good,8.1,0,0,2.1 km from center,"Midtown East, New York",4,$164 taxes and charges,US$418,US$389
citizenM New York Bowery,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,0,"2,205 reviews",Excellent,8.8,0,0,5.4 km from center,"Lower East Side, New York",4,$62 taxes and charges,No Discount,US$373
Hotel Indigo Lower East Side New York,2023/2/27,2023/2/28,2023/3/2,0,2,Queen Room,1 queen bed,0,734 reviews,Good,7.6,0,0,5.2 km from center,"Lower East Side, New York",4,$134 taxes and charges,No Discount,US$328
"Staypineapple, An Artful Hotel, Midtown New York",2023/2/27,2023/2/28,2023/3/2,0,2,Fashionista King,1 king bed,0,712 reviews,Excellent,8.7,0,0,1.8 km from center,"Hell's Kitchen, New York",4,$106 taxes and charges,US$312,US$281
Doubletree By Hilton New York Times Square West,2023/2/27,2023/2/28,2023/3/2,0,2,One King Bed Standard,1 king bed,0,"14,273 reviews",Good,7.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$45 taxes and charges,No Discount,US$258
Hotel 32 32,2023/2/27,2023/2/28,2023/3/2,0,2,Queen Studio with Balcony,1 queen bed,0,755 reviews,Review score,6.9,0,0,2.4 km from center,"Manhattan, New York",4,$99 taxes and charges,US$314,US$236
The Manhattan at Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,Standard Queen Room,1 queen bed,0,"4,005 reviews",Review score,5.6,0,0,0.7 km from center,"Manhattan, New York",4,$114 taxes and charges,US$218,US$174
"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",2023/2/27,2023/2/28,2023/3/2,0,2,Premium Queen Room - Non-Smoking,1 queen bed,0,515 reviews,Very Good,8.3,0,0,7.3 km from center,"Wall Street - Financial District, New York",4,$98 taxes and charges,No Discount,US$278
Hyatt Place NYC Chelsea,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,Breakfast included,"6,257 reviews",Good,7.9,0,0,2.8 km from center,"Chelsea, New York",4,$63 taxes and charges,No Discount,US$378
Element Times Square West,2023/2/27,2023/2/28,2023/3/2,0,2,"Guest Room, 1 King",1 king bed,Breakfast included,"5,503 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$58 taxes and charges,No Discount,US$348
Nolitan Hotel SoHo - New York,2023/2/27,2023/2/28,2023/3/2,0,2,Superior Queen Room with Balcony,1 queen bed,0,"1,136 reviews",Good,7.9,0,0,5.4 km from center,"SoHo, New York",4,$112 taxes and charges,No Discount,US$320
"Staypineapple, An Artful Hotel, Midtown New York",2023/2/27,2023/2/28,2023/3/2,0,2,Cosmo King,1 king bed,0,712 reviews,Excellent,8.7,0,0,1.8 km from center,"Hell's Kitchen, New York",4,$106 taxes and charges,US$312,US$281
Four Points by Sheraton New York Downtown,2023/2/27,2023/2/28,2023/3/2,0,2,"Guest Room, 1 King",1 king bed,0,"2,134 reviews",Good,7.2,FREE cancellation • No prepayment needed,0,7 km from center,"Wall Street - Financial District, New York",3,$42 taxes and charges,No Discount,US$238
Pestana Park Avenue,2023/2/27,2023/2/28,2023/3/2,0,2,Classic Room,1 queen bed,0,852 reviews,Very Good,8.5,0,0,1.9 km from center,"Murray Hill, New York",4,$101 taxes and charges,US$408,US$326
Hilton Garden Inn Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,King Room - Disability Access,1 king bed,0,"2,189 reviews",Good,7.6,0,0,0.9 km from center,"Manhattan, New York",3,$51 taxes and charges,No Discount,US$298
Arthouse Hotel,2023/2/27,2023/2/28,2023/3/2,0,2,Superior Queen,1 queen bed,0,916 reviews,Good,7.9,0,0,1.6 km from center,"Upper West Side, New York",4,$135 taxes and charges,No Discount,US$258
Hilton Garden Inn New York Times Square South,2023/2/27,2023/2/28,2023/3/2,0,2,King Room - Disability Access,1 king bed,0,"2,649 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",3,$50 taxes and charges,No Discount,US$294
"Holiday Inn Express New York City Chelsea, an IHG Hotel",2023/2/27,2023/2/28,2023/3/2,0,2,King Room with Mobility Accessible Tub,1 king bed,Breakfast included,"3,023 reviews",Good,7.9,0,0,2.4 km from center,"Chelsea, New York",3,$87 taxes and charges,No Discount,US$308
Motto by Hilton New York City Chelsea,2023/2/27,2023/2/28,2023/3/2,0,2,Room with Murphy Bed,1 full bed,0,"1,147 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",5,$66 taxes and charges,No Discount,US$398
Hyatt House New York/Chelsea,2023/2/27,2023/2/28,2023/3/2,0,2,Den Guestroom with King Bed,1 king bed,Breakfast included,542 reviews,Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",3,$66 taxes and charges,No Discount,US$373
"Club Quarters Hotel Times Square, New York",2023/2/27,2023/2/28,2023/3/2,0,2,Queen Room,1 queen bed,0,"2,511 reviews",Good,7.8,0,0,1.3 km from center,"Manhattan, New York",4,$49 taxes and charges,No Discount,US$288
TownePlace Suites by Marriott New York Manhattan/Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,King Studio - Hearing Accessible,"Entire studio • 1 bathroom • 25m²
1 king bed",0,"1,447 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",3,$71 taxes and charges,No Discount,US$408
Hampton Inn Times Square Central,2023/2/27,2023/2/28,2023/3/2,0,2,Double Room with Two Double Beds - Disability Access,2 full beds,Breakfast included,"2,266 reviews",Very Good,8.2,0,0,1.5 km from center,"Manhattan, New York",3,$52 taxes and charges,No Discount,US$308
DoubleTree by Hilton New York Times Square South,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,0,"4,373 reviews",Good,7.9,0,0,1.8 km from center,"Hell's Kitchen, New York",4,$49 taxes and charges,No Discount,US$284
"Candlewood Suites NYC -Times Square, an IHG Hotel",2023/2/27,2023/2/28,2023/3/2,0,2,Queen Studio - Disability Access,1 queen bed,0,"1,385 reviews",Good,7.5,0,0,1.6 km from center,"Hell's Kitchen, New York",3,$86 taxes and charges,No Discount,US$274
Hotel Lucerne,2023/2/27,2023/2/28,2023/3/2,0,2,Deluxe Queen Room,1 queen bed,0,"1,013 reviews",Very Good,8.5,0,0,1.7 km from center,"Upper West Side, New York",4,$63 taxes and charges,No Discount,US$378
Hilton Garden Inn New York/Midtown Park Avenue,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,0,830 reviews,Very Good,8.0,0,0,2.4 km from center,"Manhattan, New York",3,$57 taxes and charges,No Discount,US$340
Cambria Hotel New York - Chelsea,2023/2/27,2023/2/28,2023/3/2,0,2,Queen Room with Two Queen Beds,2 queen beds,0,"2,578 reviews",Very Good,8.0,0,0,2.5 km from center,"Chelsea, New York",4,$58 taxes and charges,No Discount,US$347
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,2023/2/27,2023/2/28,2023/3/2,0,2,King Room - Mobility Accessible with Roll In Shower,1 king bed,0,"2,868 reviews",Very Good,8.5,FREE cancellation • No prepayment needed,0,7.7 km from center,"Wall Street - Financial District, New York",4,$52 taxes and charges,No Discount,US$308
The Manhattan Club,2023/2/27,2023/2/28,2023/3/2,0,2,Metropolitan Suite,"Private suite
2 beds (1 sofa bed, 1 queen)",0,"1,728 reviews",Very Good,8.0,0,0,350 m from center,"Manhattan, New York",4,$77 taxes and charges,No Discount,US$448
Citadines Connect Fifth Avenue New York,2023/2/27,2023/2/28,2023/3/2,0,2,Premier King Room,1 king bed,Breakfast included,"3,012 reviews",Good,7.7,0,0,1.4 km from center,"Manhattan, New York",3,$92 taxes and charges,No Discount,US$264
Sixty LES,2023/2/27,2023/2/28,2023/3/2,0,2,Queen Studio,1 queen bed,0,"1,051 reviews",Good,7.2,0,0,5.2 km from center,"Lower East Side, New York",4,$140 taxes and charges,US$398,US$358
Courtyard New York Downtown Manhattan/Financial District,2023/2/27,2023/2/28,2023/3/2,0,2,"Guest room, 1 King, City view",1 king bed,0,570 reviews,Good,7.3,0,0,7.1 km from center,"Wall Street - Financial District, New York",3,$44 taxes and charges,No Discount,US$250
Embassy Suites By Hilton New York Manhattan Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,1 King Bed Studio with Sofa,"Private suite
2 beds (1 king, 1 sofa bed)",Breakfast included,"4,103 reviews",Good,7.9,0,0,1.9 km from center,"Manhattan, New York",4,$130 taxes and charges,No Discount,US$368
Courtyard New York Downtown Manhattan/Financial District,2023/2/27,2023/2/28,2023/3/2,0,2,"Guest room, 1 King, City view",1 king bed,0,570 reviews,Good,7.3,0,0,7.1 km from center,"Wall Street - Financial District, New York",3,$44 taxes and charges,No Discount,US$250
Four Points by Sheraton Midtown - Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,Double Room,1 full bed,0,"1,971 reviews",Good,7.8,0,0,1.6 km from center,"Hell's Kitchen, New York",4,$52 taxes and charges,US$358,US$304
"Hotel 50 Bowery, part of JdV by Hyatt",2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,0,827 reviews,Excellent,8.6,0,0,5.9 km from center,"Chinatown, New York",4,$117 taxes and charges,No Discount,US$358
Sixty LES,2023/2/27,2023/2/28,2023/3/2,0,2,Queen Studio,1 queen bed,0,"1,051 reviews",Good,7.2,0,0,5.2 km from center,"Lower East Side, New York",4,$140 taxes and charges,US$398,US$358
Hilton Garden Inn New York Times Square South,2023/2/27,2023/2/28,2023/3/2,0,2,King Room - Disability Access,1 king bed,0,"2,649 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.8 km from center,"Hell's Kitchen, New York",3,$50 taxes and charges,No Discount,US$294
Riu Plaza New York Times Square,2023/2/27,2023/2/28,2023/3/2,0,,Deluxe King Room,1 king bed,Breakfast included,"6,343 reviews",Very Good,8.4,0,0,1 km from center,"Hell's Kitchen, New York",4,$128 taxes and charges,No Discount,
Hilton Garden Inn New York Times Square North,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,0,"2,423 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,1.3 km from center,"Manhattan, New York",4,$59 taxes and charges,No Discount,US$355
Warwick New York,2023/2/27,2023/2/28,2023/3/2,0,2,Premier King Bed,1 king bed,0,"4,409 reviews",Good,7.8,0,0,0.7 km from center,"Manhattan, New York",4,$133 taxes and charges,No Discount,US$400
Hilton Garden Inn West 35th Street,2023/2/27,2023/2/28,2023/3/2,0,2,King Room,1 king bed,Breakfast included,"2,508 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",3,$69 taxes and charges,No Discount,US$418
"Crowne Plaza Times Square Manhattan, an IHG Hotel",2023/2/27,2023/2/28,2023/3/2,0,2,Traditional King Room - Non-Smoking,1 king bed,0,"1,370 reviews",Good,7.7,0,0,0.9 km from center,"Manhattan, New York",4,$145 taxes and charges,No Discount,US$388
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/2/27,2023/2/28,2023/3/2,0,2,King Studio Balcony,1 king bed,Breakfast included,"2,229 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$92 taxes and charges,No Discount,US$578
Shoreham Hotel,2023/2/27,2023/2/28,2023/3/2,0,2,Queen Room,1 queen bed,0,"1,248 reviews",Good,7.3,0,0,0.8 km from center,"Manhattan, New York",4,$69 taxes and charges,No Discount,US$268
Cambria Hotel New York - Chelsea,2023/2/27,2023/2/28,2023/3/2,0,2,King Room - Disability Access,1 king bed,0,"2,578 reviews",Very Good,8.0,0,0,2.5 km from center,"Chelsea, New York",4,$58 taxes and charges,No Discount,US$347
The Manhattan Club,2023/2/27,2023/2/28,2023/3/2,0,2,Metropolitan Suite,"Private suite
2 beds (1 sofa bed, 1 queen)",0,"1,728 reviews",Very Good,8.0,0,0,350 m from center,"Manhattan, New York",4,$77 taxes and charges,No Discount,US$448
Millennium Premier New York Times Square,2023/2/27,2023/2/28,2023/3/2,0,2,Premier Queen Room,1 queen bed,Breakfast included,"1,862 reviews",Review score,6.9,0,0,1.2 km from center,"Manhattan, New York",4,$132 taxes and charges,No Discount,US$300
